"";"0.01";"0.03";"0.05";"0.07";"0.09";"0.11";"0.13";"0.15";"0.2";"0.3";"0.4";"0.5";"0.6";"0.7";"0.8";"0.9";"lengthRes"
"280";0,289;0,579;0,774;0,885;0,939;0,983;0,986;0,995;1;1;1;1;1;1;1;1;17
"281";0,12;0,152;0,202;0,238;0,278;0,3;0,347;0,373;0,431;0,623;0,701;0,814;0,908;0,969;0,996;1;1
"282";0,161;0,31;0,438;0,542;0,682;0,753;0,807;0,877;0,924;0,986;0,997;1;1;1;1;1;6
"283";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5
"284";0,143;0,24;0,344;0,456;0,577;0,703;0,781;0,848;0,923;0,998;1;1;1;1;1;1;11
"285";0,175;0,313;0,538;0,705;0,836;0,92;0,962;0,984;0,998;1;1;1;1;1;1;1;34
"286";0,122;0,184;0,268;0,356;0,447;0,499;0,592;0,664;0,787;0,941;0,99;0,995;1;1;1;1;6
"287";0,211;0,487;0,672;0,834;0,883;0,933;0,963;0,984;0,995;1;1;1;1;1;1;1;11
"288";0,146;0,352;0,527;0,657;0,754;0,836;0,866;0,91;0,969;0,999;1;1;1;1;1;1;17
"289";0,167;0,276;0,455;0,587;0,706;0,817;0,892;0,939;0,989;0,999;1;1;1;1;1;1;20
"290";0,157;0,271;0,409;0,535;0,653;0,755;0,802;0,881;0,937;0,991;0,999;1;1;1;1;1;4
"291";0,136;0,241;0,363;0,5;0,622;0,711;0,807;0,883;0,946;0,993;1;1;1;1;1;1;18
"292";0,189;0,435;0,657;0,779;0,888;0,935;0,963;0,984;0,994;1;1;1;1;1;1;1;14
"293";0,153;0,282;0,423;0,586;0,694;0,809;0,892;0,942;0,994;1;1;1;1;1;1;1;26
"294";0,144;0,18;0,239;0,314;0,395;0,518;0,553;0,625;0,763;0,944;0,991;0,999;1;1;1;1;15
"295";0,733;0,999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;54
"296";0,129;0,237;0,372;0,463;0,519;0,594;0,658;0,73;0,814;0,933;0,981;0,994;1;1;1;1;2
"297";0,186;0,369;0,59;0,759;0,897;0,958;0,986;0,996;1;1;1;1;1;1;1;1;39
"298";0,146;0,303;0,477;0,635;0,76;0,861;0,919;0,948;0,99;1;1;1;1;1;1;1;22
"299";0,164;0,276;0,446;0,593;0,769;0,854;0,933;0,954;0,992;1;1;1;1;1;1;1;30
"300";0,27;0,657;0,902;0,978;0,994;0,999;1;1;1;1;1;1;1;1;1;1;31
"301";0,152;0,209;0,315;0,415;0,455;0,571;0,648;0,698;0,832;0,952;0,994;0,999;1;1;1;1;4
"302";0,146;0,296;0,499;0,696;0,836;0,912;0,959;0,99;0,999;1;1;1;1;1;1;1;76
"303";0,14;0,251;0,359;0,466;0,535;0,654;0,725;0,78;0,874;0,977;0,998;1;1;1;1;1;5
"304";0,162;0,29;0,4;0,551;0,658;0,789;0,842;0,912;0,981;1;1;1;1;1;1;1;24
"305";0,126;0,149;0,189;0,248;0,307;0,347;0,41;0,481;0,631;0,83;0,93;0,984;0,997;1;1;1;6
"306";0,103;0,167;0,193;0,261;0,287;0,32;0,349;0,402;0,481;0,622;0,742;0,834;0,924;0,965;0,993;1;1
"307";0,117;0,146;0,203;0,233;0,3;0,322;0,404;0,403;0,538;0,726;0,871;0,942;0,977;0,999;1;1;2
"308";0,234;0,527;0,745;0,89;0,959;0,98;0,995;1;1;1;1;1;1;1;1;1;33
"309";0,177;0,463;0,677;0,821;0,928;0,966;0,99;0,993;1;1;1;1;1;1;1;1;24
"310";0,133;0,182;0,244;0,32;0,415;0,486;0,567;0,637;0,757;0,926;0,985;0,997;1;1;1;1;5
"311";0,14;0,258;0,37;0,486;0,591;0,691;0,754;0,854;0,921;0,989;0,998;1;1;1;1;1;7
"312";0,622;0,882;0,948;0,991;0,996;1;1;1;1;1;1;1;1;1;1;1;22
"313";0,137;0,22;0,328;0,455;0,554;0,606;0,713;0,783;0,905;0,991;0,999;1;1;1;1;1;13
"314";0,165;0,426;0,598;0,767;0,898;0,942;0,977;0,992;0,999;1;1;1;1;1;1;1;23
"315";0,124;0,119;0,168;0,195;0,215;0,297;0,329;0,374;0,444;0,631;0,804;0,888;0,967;0,998;1;1;2
"316";0,118;0,195;0,283;0,316;0,396;0,476;0,525;0,579;0,748;0,873;0,959;0,996;1;1;1;1;2
"317";0,139;0,226;0,369;0,485;0,628;0,728;0,812;0,858;0,951;0,995;1;1;1;1;1;1;13
"318";0,161;0,279;0,409;0,556;0,661;0,779;0,819;0,886;0,967;0,996;1;1;1;1;1;1;12
"319";0,209;0,48;0,707;0,882;0,957;0,99;0,995;1;1;1;1;1;1;1;1;1;43
"320";0,266;0,65;0,9;0,967;0,99;0,997;1;1;1;1;1;1;1;1;1;1;17
"321";0,135;0,181;0,24;0,288;0,355;0,422;0,495;0,536;0,671;0,833;0,943;0,988;0,999;1;1;1;2
"322";0,922;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2
"323";0,196;0,444;0,631;0,803;0,897;0,936;0,97;0,989;0,999;1;1;1;1;1;1;1;18
"324";0,14;0,279;0,428;0,549;0,639;0,764;0,845;0,881;0,967;0,996;1;1;1;1;1;1;11
"325";0,11;0,159;0,194;0,263;0,289;0,359;0,396;0,489;0,61;0,803;0,925;0,98;0,997;1;1;1;4
"326";0,37;0,812;0,942;0,989;0,992;1;1;1;1;1;1;1;1;1;1;1;23
"327";0,164;0,253;0,395;0,537;0,646;0,745;0,83;0,875;0,956;0,994;1;1;1;1;1;1;11
"328";0,172;0,385;0,625;0,776;0,893;0,956;0,976;0,993;0,999;1;1;1;1;1;1;1;24
"329";0,555;0,966;0,999;1;1;1;1;1;1;1;1;1;1;1;1;1;28
"330";0,123;0,201;0,275;0,338;0,462;0,506;0,589;0,666;0,781;0,943;0,984;0,999;1;1;1;1;5
"331";0,136;0,213;0,306;0,35;0,462;0,517;0,605;0,677;0,8;0,926;0,976;0,997;1;1;1;1;5
"332";0,14;0,315;0,424;0,499;0,55;0,624;0,708;0,721;0,819;0,935;0,981;0,994;0,999;1;1;1;3
"333";0,137;0,25;0,373;0,461;0,586;0,706;0,756;0,807;0,93;0,987;0,995;1;1;1;1;1;10
"334";0,152;0,21;0,3;0,376;0,503;0,548;0,626;0,674;0,83;0,963;0,986;0,996;1;1;1;1;6
"335";0,18;0,381;0,622;0,794;0,87;0,943;0,974;0,987;1;1;1;1;1;1;1;1;22
"336";0,748;0,993;1;1;1;1;1;1;1;1;1;1;1;1;1;1;19
"337";0,631;0,97;0,994;1;1;1;1;1;1;1;1;1;1;1;1;1;11
"338";0,144;0,312;0,449;0,583;0,696;0,791;0,859;0,905;0,949;0,997;1;1;1;1;1;1;8
"339";0,134;0,22;0,357;0,43;0,521;0,62;0,704;0,748;0,87;0,976;0,997;1;1;1;1;1;11
"340";0,246;0,638;0,861;0,968;0,995;1;1;1;1;1;1;1;1;1;1;1;39
"341";0,142;0,247;0,379;0,473;0,564;0,62;0,712;0,745;0,844;0,96;0,979;1;1;1;1;1;7
"342";0,099;0,142;0,184;0,178;0,22;0,236;0,263;0,309;0,378;0,492;0,616;0,726;0,846;0,93;0,993;1;1
"343";0,16;0,276;0,4;0,531;0,636;0,759;0,82;0,864;0,939;0,991;0,998;1;1;1;1;1;9
"344";0,134;0,264;0,413;0,592;0,701;0,83;0,896;0,943;0,993;1;1;1;1;1;1;1;33
"345";0,127;0,175;0,245;0,353;0,441;0,493;0,549;0,629;0,765;0,94;0,986;0,999;1;1;1;1;6
"346";0,154;0,287;0,416;0,555;0,673;0,76;0,829;0,886;0,953;0,996;1;1;1;1;1;1;9
"347";0,317;0,752;0,926;0,991;0,997;1;1;1;1;1;1;1;1;1;1;1;32
"348";0,156;0,238;0,311;0,466;0,499;0,615;0,702;0,743;0,859;0,967;0,988;0,998;1;1;1;1;8
"349";0,143;0,299;0,466;0,643;0,734;0,842;0,908;0,962;0,988;1;1;1;1;1;1;1;32
"350";0,218;0,449;0,656;0,82;0,917;0,952;0,982;0,987;1;1;1;1;1;1;1;1;22
"351";0,441;0,876;0,979;0,995;1;1;1;1;1;1;1;1;1;1;1;1;19
"352";0,185;0,397;0,663;0,818;0,917;0,961;0,984;0,996;1;1;1;1;1;1;1;1;24
"353";0,138;0,242;0,344;0,458;0,562;0,643;0,742;0,785;0,896;0,977;0,993;0,999;1;1;1;1;6
"354";0,231;0,621;0,853;0,964;0,997;1;1;1;1;1;1;1;1;1;1;1;34
"355";0,213;0,403;0,576;0,74;0,843;0,907;0,949;0,97;0,993;0,999;1;1;1;1;1;1;9
"356";0,255;0,68;0,847;0,937;0,974;0,987;0,997;1;1;1;1;1;1;1;1;1;11
"357";0,21;0,464;0,678;0,843;0,927;0,972;0,982;0,996;1;1;1;1;1;1;1;1;21
"358";0,417;0,891;0,986;0,997;1;1;1;1;1;1;1;1;1;1;1;1;23
"359";0,212;0,409;0,609;0,752;0,867;0,927;0,961;0,979;0,994;0,999;1;1;1;1;1;1;12
"360";0,226;0,522;0,671;0,757;0,859;0,908;0,957;0,967;0,991;0,997;1;1;1;1;1;1;2
"361";0,242;0,571;0,816;0,919;0,976;0,99;0,998;1;1;1;1;1;1;1;1;1;27
"362";0,659;0,966;0,994;1;1;1;1;1;1;1;1;1;1;1;1;1;4
"363";0,133;0,216;0,289;0,409;0,445;0,517;0,62;0,642;0,819;0,933;0,984;0,997;1;1;1;1;3
"364";0,392;0,864;0,972;0,996;1;1;1;1;1;1;1;1;1;1;1;1;17
"365";0,259;0,576;0,796;0,898;0,96;0,982;0,993;0,987;0,999;1;1;1;1;1;1;1;14
"366";0,234;0,518;0,773;0,889;0,968;0,983;0,995;1;1;1;1;1;1;1;1;1;16
"367";0,255;0,6;0,835;0,952;0,973;0,998;1;1;1;1;1;1;1;1;1;1;15
"368";0,24;0,582;0,803;0,911;0,952;0,982;0,996;1;1;1;1;1;1;1;1;1;9
"369";0,264;0,664;0,884;0,972;0,994;1;1;1;1;1;1;1;1;1;1;1;32
"370";0,434;0,918;0,993;1;1;1;1;1;1;1;1;1;1;1;1;1;25
"371";0,3;0,682;0,898;0,965;0,993;0,999;1;1;1;1;1;1;1;1;1;1;13
"372";0,246;0,564;0,807;0,922;0,967;0,99;0,997;1;1;1;1;1;1;1;1;1;13
"373";0,321;0,737;0,894;0,967;0,991;0,995;1;1;1;1;1;1;1;1;1;1;13
"374";0,245;0,636;0,86;0,962;0,981;0,993;0,996;1;1;1;1;1;1;1;1;1;18
"375";0,683;0,996;1;1;1;1;1;1;1;1;1;1;1;1;1;1;34
"376";0,158;0,324;0,451;0,615;0,75;0,838;0,918;0,942;0,987;1;1;1;1;1;1;1;19
"377";0,251;0,632;0,886;0,965;0,995;1;1;1;1;1;1;1;1;1;1;1;29
"378";0,292;0,778;0,952;0,992;1;1;1;1;1;1;1;1;1;1;1;1;35
"379";0,948;0,999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;10
"380";0,334;0,551;0,666;0,768;0,799;0,874;0,897;0,949;0,974;0,996;1;1;1;1;1;1;6
"381";0,211;0,406;0,628;0,772;0,893;0,911;0,96;0,986;0,995;1;1;1;1;1;1;1;23
"382";0,165;0,316;0,486;0,595;0,717;0,789;0,835;0,902;0,946;0,994;0,998;1;1;1;1;1;4
"383";0,167;0,28;0,387;0,566;0,708;0,82;0,883;0,939;0,991;0,999;1;1;1;1;1;1;25
"384";0,532;0,971;0,998;1;1;1;1;1;1;1;1;1;1;1;1;1;29
"385";0,538;0,954;1;1;1;1;1;1;1;1;1;1;1;1;1;1;48
"386";0,155;0,369;0,535;0,721;0,817;0,865;0,926;0,956;0,985;0,999;1;1;1;1;1;1;13
"387";0,102;0,133;0,174;0,211;0,236;0,253;0,29;0,302;0,401;0,571;0,719;0,848;0,948;0,994;1;1;10
"388";0,287;0,696;0,891;0,975;0,993;1;1;1;1;1;1;1;1;1;1;1;24
"389";0,208;0,461;0,652;0,793;0,891;0,93;0,976;0,97;0,991;1;1;1;1;1;1;1;9
"390";0,351;0,822;0,966;0,994;0,997;1;1;1;1;1;1;1;1;1;1;1;16
"391";0,176;0,33;0,553;0,689;0,812;0,888;0,945;0,968;0,996;1;1;1;1;1;1;1;23
"392";0,366;0,828;0,955;0,981;0,998;1;1;1;1;1;1;1;1;1;1;1;16
"393";0,144;0,292;0,424;0,535;0,683;0,802;0,864;0,901;0,972;0,995;1;1;1;1;1;1;9
"394";0,217;0,531;0,8;0,932;0,982;0,995;1;1;1;1;1;1;1;1;1;1;29
"395";0,165;0,371;0,545;0,656;0,803;0,912;0,96;0,974;0,993;1;1;1;1;1;1;1;21
"396";0,305;0,64;0,848;0,914;0,982;0,992;0,996;1;1;1;1;1;1;1;1;1;20
"397";0,374;0,831;0,962;0,991;0,998;1;1;1;1;1;1;1;1;1;1;1;11
"398";0,171;0,297;0,412;0,529;0,634;0,686;0,742;0,795;0,893;0,964;0,994;0,998;1;1;1;1;2
"399";0,129;0,145;0,186;0,227;0,268;0,299;0,356;0,388;0,496;0,659;0,802;0,909;0,957;0,992;1;1;1
"400";0,733;0,993;1;1;1;1;1;1;1;1;1;1;1;1;1;1;17
"401";0,992;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;16
"402";0,222;0,439;0,62;0,734;0,851;0,882;0,921;0,963;0,982;0,996;1;1;1;1;1;1;3
"403";0,185;0,375;0,532;0,681;0,782;0,838;0,91;0,937;0,984;0,998;1;1;1;1;1;1;6
"404";0,385;0,787;0,927;0,97;0,987;0,994;0,999;1;1;1;1;1;1;1;1;1;6
"405";0,389;0,841;0,978;0,998;1;1;1;1;1;1;1;1;1;1;1;1;40
"406";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3
"407";0,203;0,382;0,582;0,714;0,817;0,885;0,907;0,948;0,968;0,999;1;1;1;1;1;1;4
"408";0,291;0,786;0,969;0,997;1;1;1;1;1;1;1;1;1;1;1;1;34
"409";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3
"410";0,428;0,888;0,991;1;1;1;1;1;1;1;1;1;1;1;1;1;17
"411";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;46
"412";0,189;0,44;0,678;0,837;0,935;0,964;0,983;0,986;0,999;1;1;1;1;1;1;1;15
"413";0,351;0,87;0,984;1;1;1;1;1;1;1;1;1;1;1;1;1;40
"414";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2
"415";0,294;0,705;0,891;0,956;0,984;0,993;0,998;1;1;1;1;1;1;1;1;1;14
"416";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3
"417";0,167;0,302;0,466;0,582;0,659;0,753;0,815;0,856;0,935;0,976;0,996;1;1;1;1;1;2
"418";0,249;0,542;0,773;0,885;0,935;0,976;0,981;0,992;0,995;1;1;1;1;1;1;1;13
"419";0,364;0,77;0,922;0,966;0,994;0,997;1;1;1;1;1;1;1;1;1;1;6
"420";0,991;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;26
"421";0,134;0,206;0,252;0,311;0,383;0,421;0,473;0,505;0,631;0,781;0,887;0,956;0,989;0,999;1;1;1
"422";0,18;0,348;0,5;0,638;0,72;0,824;0,874;0,902;0,963;0,995;1;1;1;1;1;1;5
"423";0,995;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2
"424";0,275;0,642;0,874;0,959;0,983;1;1;1;1;1;1;1;1;1;1;1;9
"425";0,238;0,597;0,805;0,899;0,954;0,977;0,986;0,991;0,999;1;1;1;1;1;1;1;7
"426";0,24;0,55;0,726;0,835;0,903;0,903;0,932;0,966;0,977;0,992;0,997;1;1;1;1;1;7
"427";0,421;0,874;0,973;0,993;0,999;1;1;1;1;1;1;1;1;1;1;1;12
"428";0,424;0,792;0,941;0,971;0,99;0,999;1;1;1;1;1;1;1;1;1;1;4
"429";0,685;0,946;0,976;0,989;0,995;1;1;1;1;1;1;1;1;1;1;1;7
"430";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9
"431";0,272;0,625;0,813;0,91;0,952;0,973;0,99;0,99;0,998;1;1;1;1;1;1;1;3
"432";0,313;0,567;0,697;0,803;0,839;0,887;0,886;0,921;0,963;0,988;1;1;1;1;1;1;1
"433";0,537;0,836;0,92;0,948;0,974;0,989;0,991;0,998;1;1;1;1;1;1;1;1;1
"434";0,3;0,692;0,89;0,984;0,992;1;1;1;1;1;1;1;1;1;1;1;35
"435";0,138;0,277;0,412;0,552;0,685;0,745;0,823;0,889;0,959;0,994;1;1;1;1;1;1;11
